job_id	minute_start	system	user_key	measure_date	queue	memory_job	vcores_job	memory_req_job	vcores_req_job
job_1435714271812_10791	1436513100	iheartradio	HEADLESS:412460103	2015-07-10	production	0.0	0.0	0.0	0.0
job_1435714271812_10791	1436513160	iheartradio	HEADLESS:412460103	2015-07-10	production	9591.466666666667	2.966666666666667	66218.6666666667	16.166666666666675
job_1435714271812_10791	1436513220	iheartradio	HEADLESS:412460103	2015-07-10	production	49186.13333333334	12.633333333333335	4164.266666666666	1.0166666666666666
job_1435714271812_10791	1436513280	iheartradio	HEADLESS:412460103	2015-07-10	production	20377.6	5.6	0.0	0.0
job_1435714271812_10791	1436513340	iheartradio	HEADLESS:412460103	2015-07-10	production	13346.133333333333	3.8833333333333333	0.0	0.0
job_1435714271812_10791	1436513400	iheartradio	HEADLESS:412460103	2015-07-10	production	9728.0	3.0	0.0	0.0
job_1435714271812_10791	1436513460	iheartradio	HEADLESS:412460103	2015-07-10	production	4394.666666666667	1.4166666666666667	0.0	0.0
